time,altitude,apoapsis,periapsis,speed,pitch,throttle,mass,dynamic_pressure
238.95,98689.98,100536.82,-516356.53,848.5,17.32269287109375,0.0,166929.25,0.0
239.07,98704.43,100536.82,-516356.53,848.38,17.32281494140625,0.0,166929.25,0.0
239.17,98721.69,100536.82,-516356.53,848.23,17.32293701171875,0.0,166929.25,0.0
239.29,98738.87,100536.82,-516356.53,848.09,17.32305908203125,0.0,166929.25,0.0
239.41,98755.97,100536.82,-516356.53,847.94,17.32318115234375,0.0,166929.25,0.0
239.53,98770.16,100536.82,-516356.53,847.82,17.323272705078125,0.0,166929.25,0.0
239.63,98787.11,100536.82,-516356.53,847.68,17.323394775390625,0.0,166929.25,0.0
239.75,98801.17,100536.82,-516356.53,847.56,17.32354736328125,0.0,166929.25,0.0
239.87,98817.97,100536.82,-516356.53,847.42,17.32366943359375,0.0,166929.25,0.0
239.99,98834.69,100536.82,-516356.53,847.28,17.32379150390625,0.0,166929.25,0.0
240.09,98848.56,100536.82,-516356.53,847.16,17.3238525390625,0.0,166929.25,0.0
240.19,98865.12,100536.82,-516356.53,847.02,17.323944091796875,0.0,166929.25,0.0
240.31,98878.87,100536.82,-516356.53,846.9,17.324005126953125,0.0,166929.25,0.0
240.43,98895.28,100536.82,-516356.53,846.76,17.32403564453125,0.0,166929.25,0.0
240.53,98911.62,100536.82,-516356.53,846.62,17.324127197265625,0.0,166929.25,0.0
240.65,98925.17,100536.82,-516356.53,846.51,17.32415771484375,0.0,166929.25,0.0
240.75,98941.36,100536.82,-516356.53,846.37,17.32421875,0.0,166929.25,0.0
240.87,98954.78,100536.82,-516356.53,846.26,17.324249267578125,0.0,166929.25,0.0
240.97,98968.15,100536.82,-516356.53,846.15,17.32427978515625,0.0,166929.25,0.0
241.07,98984.12,100536.82,-516356.53,846.01,17.3243408203125,0.0,166929.25,0.0
241.19,99000.0,100536.82,-516356.53,845.88,17.32440185546875,0.0,166929.25,0.0
241.31,99015.8,100536.82,-516356.53,845.74,17.324462890625,0.0,166929.25,0.0
241.43,99031.53,100536.82,-516356.53,845.61,17.32452392578125,0.0,166929.25,0.0
241.55,99044.56,100536.82,-516356.53,845.5,17.3245849609375,0.0,166929.25,0.0
241.65,99060.14,100536.82,-516356.53,845.37,17.32464599609375,0.0,166929.25,0.0
241.77,99075.63,100536.82,-516356.53,845.23,17.32476806640625,0.0,166929.25,0.0
241.89,99088.47,100536.82,-516356.53,845.13,17.3248291015625,0.0,166929.25,0.0
241.99,99103.81,100536.82,-516356.53,845.0,17.32489013671875,0.0,166929.25,0.0
242.11,99116.53,100536.82,-516356.53,844.89,17.324920654296875,0.0,166929.25,0.0
242.21,99131.72,100536.82,-516356.53,844.76,17.324951171875,0.0,166929.25,0.0
242.33,99146.83,100536.82,-516356.53,844.63,17.325103759765625,0.0,166929.25,0.0
242.45,99161.85,100536.82,-516356.53,844.5,17.325164794921875,0.0,166929.25,0.0
242.57,99176.8,100536.82,-516356.53,844.38,17.3253173828125,0.0,166929.25,0.0
242.69,99191.66,100536.82,-516356.53,844.25,17.32537841796875,0.0,166929.25,0.0
242.81,99206.44,100536.82,-516356.53,844.12,17.325531005859375,0.0,166929.25,0.0
242.93,99218.7,100536.82,-516356.53,844.02,17.32562255859375,0.0,166929.25,0.0
243.03,99233.33,100536.82,-516356.53,843.9,17.32574462890625,0.0,166929.25,0.0
243.15,99245.46,100536.82,-516356.53,843.79,17.3258056640625,0.0,166929.25,0.0
243.25,99257.53,100536.82,-516356.53,843.69,17.325897216796875,0.0,166929.25,0.0
243.35,99271.94,100536.82,-516356.53,843.57,17.326019287109375,0.0,166929.25,0.0
243.47,99286.27,100536.82,-516356.53,843.45,17.32611083984375,0.0,166929.25,0.0
243.59,99300.52,100536.82,-516356.53,843.33,17.32623291015625,0.0,166929.25,0.0
243.71,99314.69,100536.82,-516356.53,843.21,17.32635498046875,0.0,166929.25,0.0
243.83,99326.43,100536.82,-516356.53,843.11,17.32647705078125,0.0,166929.25,0.0
243.93,99338.12,100536.82,-516356.53,843.01,17.326568603515625,0.0,166929.25,0.0
244.03,99352.07,100536.82,-516356.53,842.89,17.326690673828125,0.0,166929.25,0.0
244.15,99365.94,100536.82,-516356.53,842.77,17.3267822265625,0.0,166929.25,0.0
244.27,99379.72,100536.82,-516356.53,842.65,17.32684326171875,0.0,166929.25,0.0
244.39,99393.43,100536.82,-516356.53,842.54,17.326995849609375,0.0,166929.25,0.0
244.51,99407.05,100536.82,-516356.53,842.42,17.327056884765625,0.0,166929.25,0.0
244.63,99420.59,100536.82,-516356.53,842.31,17.3271484375,0.0,166929.25,0.0
244.75,99434.05,100536.82,-516356.53,842.19,17.3272705078125,0.0,166929.25,0.0
244.87,99445.2,100536.82,-516356.53,842.1,17.327362060546875,0.0,166929.25,0.0
244.97,99458.51,100536.82,-516356.53,841.98,17.3275146484375,0.0,166929.25,0.0
245.09,99469.54,100536.82,-516356.53,841.89,17.32763671875,0.0,166929.25,0.0
245.19,99480.51,100536.82,-516356.53,841.8,17.327728271484375,0.0,166929.25,0.0
245.29,99493.6,100536.82,-516356.53,841.69,17.32781982421875,0.0,166929.25,0.0
245.41,99506.61,100536.82,-516356.53,841.57,17.327911376953125,0.0,166929.25,0.0
245.53,99517.39,100536.82,-516356.53,841.48,17.3280029296875,0.0,166929.25,0.0
245.63,99530.25,100536.82,-516356.53,841.37,17.328094482421875,0.0,166929.25,0.0
245.77,99543.03,100536.82,-516356.53,841.26,17.32818603515625,0.0,166929.25,0.0
245.87,99553.62,100544.38,-516142.14,842.4,17.340850830078125,1.0,166861.91,0.0
245.97,99566.38,100568.0,-515499.01,845.96,17.323638916015625,1.0,166659.91,0.0
246.09,99579.2,100595.63,-514865.59,849.48,17.088043212890625,1.0,166457.91,0.0
246.21,99589.95,100619.82,-514339.05,852.4,16.6256103515625,1.0,166289.58,0.0
246.31,99602.94,100648.78,-513702.63,855.91,15.7396240234375,1.0,166087.58,0.0
246.43,99613.82,100671.48,-513162.83,858.86,14.7451171875,1.0,165919.23,0.0
246.53,99626.94,100695.74,-512500.14,862.44,13.339569091796875,1.0,165717.23,0.0
246.65,99640.1,100716.24,-511821.77,866.07,11.80975341796875,1.0,165515.23,0.0
246.77,99651.08,100730.41,-511246.22,869.11,10.517822265625,1.0,165346.91,0.0
246.87,99662.07,100742.21,-510663.24,872.16,9.263702392578125,1.0,165178.56,0.0
246.97,99675.23,100753.67,-509955.72,875.83,7.8577880859375,1.0,164976.58,0.0
247.09,99686.17,100761.36,-509360.63,878.89,6.79461669921875,1.0,164808.23,0.0
247.19,99699.26,100768.9,-508640.88,882.56,5.663116455078125,1.0,164606.23,0.0
247.31,99710.13,100774.09,-508036.8,885.62,4.68975830078125,1.0,164404.23,0.0
247.43,99723.12,100779.4,-507307.05,889.29,3.99322509765625,1.0,164235.89,0.0
247.53,99733.9,100783.24,-506694.99,892.36,3.390625,1.0,164067.56,0.0
247.63,99744.62,100786.71,-506079.4,895.42,2.871368408203125,1.0,163899.23,0.0
247.73,99757.44,100790.5,-505336.1,899.11,2.34295654296875,1.0,163697.23,0.0
247.85,99768.06,100793.42,-504712.84,902.18,1.969268798828125,1.0,163528.89,0.0
247.95,99778.63,100796.15,-504086.08,905.26,1.646514892578125,1.0,163360.56,0.0
248.05,99791.25,100799.19,-503329.36,908.96,1.316162109375,1.0,163158.56,0.0
248.17,99803.8,100801.9,-502567.58,912.66,1.04150390625,1.0,162956.56,0.0
248.29,99814.19,100803.77,-501928.88,915.75,0.858551025390625,1.0,162788.22,0.0
248.39,99824.53,100805.21,-501286.67,918.84,0.728973388671875,1.0,162619.89,0.0
248.49,99836.87,100806.52,-500511.4,922.55,0.65716552734375,1.0,162417.89,0.0
248.61,99847.08,100807.62,-499861.4,925.64,0.66619873046875,1.0,162249.56,0.0
248.71,99859.26,100809.35,-499076.58,929.37,0.74365234375,1.0,162047.55,0.0
248.83,99871.36,100811.74,-498286.5,933.1,0.867156982421875,1.0,161845.56,0.0
248.95,99881.39,100814.33,-497624.13,936.22,0.981658935546875,1.0,161677.22,0.0
249.05,99893.36,100818.21,-496824.6,939.97,1.102630615234375,1.0,161475.22,0.0
249.17,99905.27,100822.85,-496020.04,943.74,1.173309326171875,1.0,161273.22,0.0
249.29,99917.12,100827.96,-495210.36,947.51,1.1685791015625,1.0,161071.22,0.0
249.41,99926.95,100832.23,-494531.52,950.65,1.0816650390625,1.0,160869.22,0.0
249.53,99940.65,100837.7,-493574.54,955.06,0.92620849609375,1.0,160667.22,0.0
249.65,99952.32,100841.4,-492747.93,958.84,0.73577880859375,1.0,160465.22,0.0
249.77,99961.99,100843.66,-492054.67,962.0,0.58184814453125,1.0,160296.88,0.0
249.87,99973.52,100845.62,-491217.62,965.78,0.43463134765625,1.0,160094.88,0.0
249.99,99983.08,100846.91,-490515.81,968.94,0.355987548828125,1.0,159926.55,0.0
250.09,99992.57,100848.13,-489810.09,972.1,0.31854248046875,1.0,159758.22,0.0
250.19,100002.02,100849.58,-489100.64,975.27,0.317352294921875,1.0,159589.88,0.0
250.29,100013.28,100851.42,-488243.73,979.07,0.35235595703125,1.0,159387.88,0.0
250.41,100022.6,100853.2,-487525.22,982.25,0.40008544921875,1.0,159219.55,0.0
250.51,100031.88,100855.21,-486802.69,985.43,0.455902099609375,1.0,159051.2,0.0
250.61,100041.1,100857.4,-486076.11,988.62,0.524322509765625,1.0,158849.22,0.0
250.73,100052.11,100860.24,-485198.85,992.46,0.576812744140625,1.0,158680.88,0.0
250.83,100063.04,100863.24,-484315.69,996.3,0.629608154296875,1.0,158478.88,0.0
250.95,100072.11,100865.81,-483575.18,999.5,0.66278076171875,1.0,158310.55,0.0
251.05,100082.92,100868.96,-482681.06,1003.35,0.68841552734375,1.0,158108.53,0.0
251.17,100093.66,100872.12,-481780.88,1007.21,0.698486328125,1.0,157906.55,0.0
251.29,100102.57,100874.73,-481026.07,1010.43,0.696014404296875,1.0,157738.2,0.0
251.39,100113.19,100877.79,-480114.63,1014.3,0.682403564453125,1.0,157536.2,0.0
251.51,100123.75,100880.77,-479196.97,1018.17,0.660736083984375,1.0,157334.2,0.0
251.63,100134.24,100883.63,-478273.04,1022.05,0.635162353515625,1.0,157132.2,0.0
251.75,100144.66,100886.39,-477342.79,1025.94,0.609588623046875,1.0,156930.2,0.0
251.87,100155.02,100889.06,-476406.18,1029.83,0.587005615234375,1.0,156728.2,0.0
251.99,100165.31,100891.67,-475463.15,1033.73,0.56927490234375,1.0,156526.2,0.0
252.11,100175.52,100894.24,-474513.67,1037.63,0.5570068359375,1.0,156324.2,0.0
252.23,100183.99,100896.38,-473717.46,1040.89,0.55084228515625,1.0,156155.86,0.0
252.33,100194.08,100898.94,-472756.01,1044.8,0.5474853515625,1.0,155953.86,0.0
252.45,100204.1,100901.52,-471787.95,1048.73,0.547454833984375,1.0,155751.86,0.0
252.57,100214.06,100904.1,-470813.24,1052.65,0.54949951171875,1.0,155549.86,0.0
252.69,100223.95,100906.71,-469831.82,1056.59,0.552490234375,1.0,155347.86,0.0
252.81,100232.14,100908.88,-469008.81,1059.87,0.55499267578125,1.0,155179.53,0.0
252.91,100241.91,100911.5,-468014.95,1063.81,0.5574951171875,1.0,154977.53,0.0
253.03,100251.61,100914.12,-467014.22,1067.76,0.55902099609375,1.0,154775.53,0.0
253.15,100259.65,100916.29,-466174.99,1071.06,0.5594482421875,1.0,154607.19,0.0
253.25,100269.23,100918.9,-465161.51,1075.02,0.5589599609375,1.0,154405.19,0.0
253.37,100278.74,100921.49,-464141.0,1078.99,0.557525634765625,1.0,154203.19,0.0
253.49,100288.19,100924.07,-463113.4,1082.97,0.55548095703125,1.0,154001.19,0.0
253.61,100296.02,100926.21,-462251.61,1086.28,0.553009033203125,1.0,153799.19,0.0
253.73,100306.9,100929.18,-461036.68,1090.93,0.5504150390625,1.0,153597.19,0.0
253.85,100316.15,100931.72,-459987.44,1094.93,0.5478515625,1.0,153395.19,0.0
253.97,100325.34,100934.24,-458930.87,1098.92,0.5455322265625,1.0,153193.19,0.0
254.09,100334.47,100936.75,-457866.89,1102.93,0.54351806640625,1.0,152991.19,0.0
254.21,100342.03,100938.83,-456974.56,1106.27,0.541900634765625,1.0,152789.19,0.0
254.33,100352.53,100941.74,-455716.51,1110.96,0.540557861328125,1.0,152587.19,0.0
254.45,100359.98,100943.8,-454811.59,1114.31,0.539703369140625,1.0,152418.84,0.0
254.55,100368.86,100946.28,-453718.67,1118.34,0.538970947265625,1.0,152216.84,0.0
254.67,100377.68,100948.74,-452618.05,1122.37,0.538482666015625,1.0,152014.84,0.0
254.79,100384.98,100950.79,-451694.93,1125.74,0.53814697265625,1.0,151846.52,0.0
254.89,100393.68,100953.24,-450580.0,1129.79,0.53790283203125,1.0,151644.5,0.0
255.01,100400.88,100955.28,-449644.86,1133.16,0.537750244140625,1.0,151476.17,0.0
255.11,100409.47,100957.72,-448515.4,1137.22,0.537628173828125,1.0,151274.17,0.0
255.23,100418.0,100960.15,-447377.92,1141.29,0.5374755859375,1.0,151072.17,0.0
255.35,100426.46,100962.58,-446232.34,1145.36,0.537384033203125,1.0,150870.17,0.0
255.47,100433.46,100964.59,-445271.45,1148.75,0.537322998046875,1.0,150701.84,0.0
255.57,100441.81,100967.0,-444110.84,1152.83,0.5372314453125,1.0,150499.83,0.0
255.69,100450.1,100969.4,-442941.93,1156.92,0.537200927734375,1.0,150297.83,0.0
255.81,100458.33,100971.79,-441764.65,1161.02,0.537139892578125,1.0,150095.83,0.0
255.93,100466.49,100974.18,-440578.92,1165.12,0.53717041015625,1.0,149893.84,0.0
256.05,100474.6,100976.56,-439384.66,1169.22,0.537200927734375,1.0,149691.83,0.0
256.17,100482.64,100978.93,-438181.8,1173.34,0.537322998046875,1.0,149489.84,0.0
256.29,100490.63,100981.29,-436970.27,1177.45,0.537506103515625,1.0,149287.83,0.0
256.41,100498.55,100983.64,-435749.98,1181.58,0.537689208984375,1.0,149085.83,0.0
256.53,100506.42,100985.99,-434520.85,1185.71,0.53790283203125,1.0,148883.83,0.0
256.65,100514.22,100988.33,-433282.81,1189.85,0.53814697265625,1.0,148681.83,0.0
256.77,100521.97,100990.67,-432035.77,1193.99,0.538482666015625,1.0,148479.83,0.0
256.89,100529.65,100993.0,-430779.65,1198.15,0.538818359375,1.0,148277.83,0.0
257.01,100536.02,100994.93,-429725.88,1201.61,0.539093017578125,1.0,148109.48,0.0
257.11,100543.59,100997.24,-428452.9,1205.77,0.5394287109375,1.0,147907.5,0.0
257.23,100551.12,100999.55,-427170.6,1209.94,0.539794921875,1.0,147705.48,0.0
257.35,100558.58,101001.85,-425878.89,1214.11,0.54022216796875,1.0,147503.48,0.0
257.47,100565.98,101004.15,-424577.69,1218.3,0.54071044921875,1.0,147301.48,0.0
257.59,100573.33,101006.43,-423266.91,1222.48,0.54119873046875,1.0,147099.48,0.0
257.71,100580.62,101008.71,-421946.46,1226.68,0.541656494140625,1.0,146897.48,0.0
257.83,100587.86,101010.99,-420616.24,1230.88,0.542144775390625,1.0,146695.48,0.0
257.95,100593.84,101012.88,-419500.21,1234.38,0.542510986328125,1.0,146527.16,0.0
258.05,100600.97,101015.14,-418151.86,1238.6,0.54302978515625,1.0,146325.16,0.0
258.17,100608.04,101017.4,-416793.48,1242.82,0.543548583984375,1.0,146123.16,0.0
258.29,100615.06,101019.65,-415424.99,1247.04,0.544036865234375,1.0,145921.16,0.0
258.41,100620.87,101021.52,-414276.77,1250.57,0.54449462890625,1.0,145752.81,0.0
258.51,100627.78,101023.76,-412889.47,1254.8,0.5450439453125,1.0,145550.81,0.0
258.63,100633.5,101025.62,-411725.44,1258.34,0.545501708984375,1.0,145382.48,0.0
258.73,100640.32,101027.84,-410319.0,1262.59,0.54608154296875,1.0,145180.48,0.0
258.85,100647.08,101030.06,-408901.97,1266.84,0.54669189453125,1.0,144978.48,0.0
258.97,100652.67,101031.91,-407712.95,1270.39,0.547210693359375,1.0,144810.14,0.0
259.07,100659.33,101034.12,-406276.26,1274.66,0.5478515625,1.0,144608.14,0.0
259.19,100665.94,101036.33,-404828.68,1278.94,0.548431396484375,1.0,144406.14,0.0
259.31,100671.4,101038.16,-403613.98,1282.5,0.548919677734375,1.0,144237.81,0.0
259.41,100676.83,101039.99,-402391.59,1286.07,0.5494384765625,1.0,144069.47,0.0
259.51,100682.22,101041.82,-401161.45,1289.65,0.5499267578125,1.0,143901.14,0.0
259.61,100687.57,101043.64,-399923.49,1293.23,0.550445556640625,1.0,143732.81,0.0
259.71,100693.95,101045.82,-398427.52,1297.53,0.551055908203125,1.0,143530.81,0.0
259.87,100702.37,101048.72,-396415.06,1303.28,0.55194091796875,1.0,143261.47,0.0
259.99,100708.62,101050.89,-394892.17,1307.59,0.552581787109375,1.0,143059.47,0.0
260.11,100714.82,101053.05,-393357.54,1311.92,0.553253173828125,1.0,142857.47,0.0
260.23,100720.97,101055.21,-391811.07,1316.25,0.553955078125,1.0,142655.47,0.0
260.35,100727.07,101057.36,-390252.63,1320.59,0.554595947265625,1.0,142453.47,0.0
260.47,100732.11,101059.15,-388944.69,1324.21,0.555145263671875,1.0,142285.14,0.0
260.57,100738.12,101061.3,-387363.99,1328.56,0.555816650390625,1.0,142083.12,0.0
260.69,100743.09,101063.08,-386037.33,1332.19,0.55645751953125,1.0,141881.12,0.0
260.81,100749.0,101065.22,-384433.94,1336.55,0.557037353515625,1.0,141712.8,0.0
260.91,100754.86,101067.35,-382818.0,1340.92,0.55767822265625,1.0,141510.8,0.0
261.03,100760.68,101069.48,-381189.38,1345.29,0.55828857421875,1.0,141308.8,0.0
261.15,100765.48,101071.25,-379822.41,1348.94,0.558837890625,1.0,141140.47,0.0
261.25,100770.26,101073.01,-378446.47,1352.6,0.559356689453125,1.0,140972.12,0.0
261.35,100775.94,101075.13,-376783.38,1356.99,0.559967041015625,1.0,140770.12,0.0
261.47,100780.64,101076.89,-375387.42,1360.66,0.560455322265625,1.0,140601.8,0.0
261.57,100785.3,101078.65,-373982.23,1364.33,0.56097412109375,1.0,140433.45,0.0
261.67,100790.86,101080.75,-372283.71,1368.74,0.56158447265625,1.0,140231.45,0.0
261.79,100795.45,101082.5,-370857.94,1372.42,0.562042236328125,1.0,140063.12,0.0
261.89,100800.92,101084.6,-369134.48,1376.84,0.56268310546875,1.0,139861.12,0.0
262.01,100806.34,101086.7,-367397.2,1381.27,0.5633544921875,1.0,139659.12,0.0
262.13,100811.71,101088.79,-365645.97,1385.71,0.56402587890625,1.0,139457.12,0.0
262.25,100817.04,101090.88,-363880.64,1390.15,0.56475830078125,1.0,139255.12,0.0
262.37,100821.44,101092.61,-362398.64,1393.86,0.56536865234375,1.0,139086.78,0.0
262.47,100826.68,101094.7,-360607.04,1398.32,0.566070556640625,1.0,138884.78,0.0
262.59,100831.88,101096.78,-358800.91,1402.78,0.5667724609375,1.0,138682.78,0.0
262.71,100837.03,101098.86,-356980.07,1407.25,0.567413330078125,1.0,138480.78,0.0
262.83,100842.13,101100.93,-355144.37,1411.73,0.568084716796875,1.0,138278.78,0.0
262.95,100846.35,101102.66,-353603.15,1415.47,0.568603515625,1.0,138110.45,0.0
263.05,100850.54,101104.39,-352051.4,1419.21,0.569183349609375,1.0,137942.12,0.0
263.15,100854.7,101106.11,-350489.03,1422.95,0.56982421875,1.0,137740.11,0.0
263.27,100860.47,101108.53,-348283.68,1428.2,0.57049560546875,1.0,137538.11,0.0
263.39,100865.37,101110.59,-346376.44,1432.71,0.5711669921875,1.0,137336.11,0.0
263.51,100869.42,101112.31,-344774.99,1436.48,0.57171630859375,1.0,137167.78,0.0
263.61,100874.24,101114.38,-342838.62,1441.0,0.572418212890625,1.0,136965.78,0.0
263.73,100878.23,101116.1,-341212.66,1444.77,0.5731201171875,1.0,136763.78,0.0
263.85,100882.97,101118.16,-339246.55,1449.31,0.5738525390625,1.0,136561.78,0.0
263.97,100888.45,101120.56,-336931.92,1454.61,0.5745849609375,1.0,136359.77,0.0
264.09,100892.33,101122.28,-335264.72,1458.4,0.575164794921875,1.0,136191.44,0.0
264.19,100896.94,101124.34,-333248.62,1462.96,0.575836181640625,1.0,135989.44,0.0
264.31,100901.52,101126.4,-331215.47,1467.52,0.5765380859375,1.0,135787.44,0.0
264.43,100906.05,101128.46,-329165.07,1472.09,0.57720947265625,1.0,135585.44,0.0
264.55,100909.8,101130.18,-327443.09,1475.91,0.5777587890625,1.0,135417.09,0.0
264.65,100914.26,101132.24,-325360.56,1480.49,0.578399658203125,1.0,135215.09,0.0
264.77,100917.95,101133.96,-323611.52,1484.31,0.578948974609375,1.0,135046.77,0.0
264.87,100922.33,101136.03,-321496.17,1488.91,0.579620361328125,1.0,134844.77,0.0
264.99,100925.96,101137.75,-319719.49,1492.75,0.580169677734375,1.0,134676.42,0.0
265.09,100930.28,101139.81,-317570.61,1497.36,0.580780029296875,1.0,134474.44,0.0
265.21,100933.84,101141.54,-315765.68,1501.2,0.58135986328125,1.0,134306.09,0.0
265.31,100938.09,101143.61,-313582.54,1505.83,0.58203125,1.0,134104.09,0.0
265.43,100942.3,101145.68,-311380.41,1510.46,0.582733154296875,1.0,133902.09,0.0
265.55,100945.77,101147.41,-309530.62,1514.32,0.583282470703125,1.0,133733.77,0.0
265.65,100949.91,101149.49,-307293.05,1518.97,0.584014892578125,1.0,133531.77,0.0
265.77,100953.33,101151.22,-305413.41,1522.84,0.584686279296875,1.0,133329.77,0.0
265.89,100957.4,101153.31,-303139.64,1527.5,0.585235595703125,1.0,133161.42,0.0
265.99,100961.44,101155.4,-300845.78,1532.16,0.585845947265625,1.0,132959.42,0.0
266.11,100964.77,101157.14,-298918.7,1536.06,0.586334228515625,1.0,132791.09,0.0
266.21,100968.08,101158.89,-296977.35,1539.95,0.586944580078125,1.0,132589.09,0.0
266.33,100972.02,101160.99,-294628.71,1544.64,0.5875244140625,1.0,132420.75,0.0
266.43,100975.93,101163.1,-292259.05,1549.33,0.58819580078125,1.0,132218.75,0.0
266.55,100979.15,101164.86,-290268.11,1553.25,0.5887451171875,1.0,132050.42,0.0
266.65,100982.99,101166.98,-287859.26,1557.95,0.58941650390625,1.0,131848.42,0.0
266.77,100986.8,101169.1,-285428.67,1562.66,0.590087890625,1.0,131646.42,0.0
266.89,100990.57,101171.24,-282976.04,1567.38,0.5906982421875,1.0,131444.42,0.0
267.01,100994.31,101173.38,-280501.12,1572.11,0.59130859375,1.0,131242.41,0.0
267.13,100997.4,101175.17,-278421.44,1576.06,0.59185791015625,1.0,131074.08,0.0
267.23,101000.47,101176.96,-276325.92,1580.01,0.59246826171875,1.0,130872.08,0.0
267.35,101004.12,101179.13,-273790.13,1584.76,0.592987060546875,1.0,130703.75,0.0
267.45,101007.74,101181.3,-271230.99,1589.51,0.59368896484375,1.0,130501.75,0.0
267.57,101010.73,101183.12,-269080.31,1593.48,0.5943603515625,1.0,130299.74,0.0
267.69,101014.29,101185.32,-266477.56,1598.25,0.594940185546875,1.0,130131.41,0.0
267.79,101017.83,101187.52,-263850.6,1603.03,0.595611572265625,1.0,129929.41,0.0
267.91,101021.33,101189.74,-261199.1,1607.81,0.596282958984375,1.0,129727.41,0.0
268.03,101024.8,101191.97,-258522.75,1612.6,0.596954345703125,1.0,129525.41,0.0
268.15,101027.66,101193.85,-256273.24,1616.6,0.597442626953125,1.0,129357.08,0.0
268.25,101031.08,101196.1,-253550.48,1621.41,0.598052978515625,1.0,129155.08,0.0
268.37,101033.9,101198.0,-251261.82,1625.42,0.598663330078125,1.0,128953.07,0.0
268.49,101037.26,101200.28,-248491.52,1630.24,0.599212646484375,1.0,128784.73,0.0
268.59,101040.04,101202.2,-246162.76,1634.26,0.599761962890625,1.0,128616.4,0.0
268.69,101042.8,101204.13,-243815.45,1638.29,0.6004638671875,1.0,128414.41,0.0
268.81,101046.64,101206.86,-240497.66,1643.94,0.60113525390625,1.0,128212.4,0.0
268.93,101049.89,101209.22,-237624.14,1648.79,0.601806640625,1.0,128010.41,0.0
269.05,101053.12,101211.6,-234722.8,1653.65,0.602447509765625,1.0,127808.4,0.0
269.17,101056.32,101214.0,-231793.28,1658.51,0.603118896484375,1.0,127606.4,0.0
269.29,101058.96,101216.02,-229330.2,1662.57,0.60369873046875,1.0,127438.06,0.0
269.39,101062.12,101218.46,-226347.99,1667.45,0.6043701171875,1.0,127236.06,0.0
269.51,101064.73,101220.52,-223840.45,1671.53,0.604888916015625,1.0,127067.73,0.0
269.61,101067.83,101223.01,-220804.22,1676.42,0.6055908203125,1.0,126865.73,0.0
269.73,101070.4,101225.11,-218251.09,1680.51,0.606170654296875,1.0,126697.4,0.0
269.83,101073.46,101227.66,-215159.45,1685.42,0.606781005859375,1.0,126495.4,0.0
269.95,101075.99,101229.8,-212559.56,1689.51,0.6072998046875,1.0,126327.06,0.0
270.05,101079.01,101232.41,-209411.08,1694.44,0.60791015625,1.0,126125.06,0.0
270.17,101082.0,101235.05,-206230.98,1699.37,0.6085205078125,1.0,125923.06,0.0
270.29,101084.48,101237.28,-203556.42,1703.49,0.609039306640625,1.0,125754.73,0.0
270.39,101087.43,101239.99,-200317.16,1708.43,0.609649658203125,1.0,125552.73,0.0
270.51,101090.36,101242.73,-197044.98,1713.39,0.6102294921875,1.0,125350.73,0.0
270.63,101093.27,101245.53,-193739.41,1718.35,0.610809326171875,1.0,125148.72,0.0
270.75,101096.16,101248.36,-190399.97,1723.32,0.6114501953125,1.0,124946.72,0.0
270.87,101098.54,101250.76,-187590.86,1727.47,0.6119384765625,1.0,124778.38,0.0
270.97,101101.39,101253.69,-184188.02,1732.46,0.612579345703125,1.0,124576.38,0.0
271.09,101103.75,101256.16,-181325.38,1736.62,0.6131591796875,1.0,124408.05,0.0
271.19,101106.56,101259.19,-177857.43,1741.62,0.6138916015625,1.0,124206.05,0.0
271.31,101108.89,101261.75,-174939.8,1745.8,0.614471435546875,1.0,124037.72,0.0
271.41,101111.66,101264.89,-171404.96,1750.81,0.615142822265625,1.0,123835.72,0.0
271.53,101113.96,101267.55,-168430.84,1755.0,0.615753173828125,1.0,123667.38,0.0
271.63,101116.7,101270.81,-164827.27,1760.03,0.61639404296875,1.0,123465.38,0.0
271.75,101119.43,101274.14,-161185.43,1765.07,0.617034912109375,1.0,123263.38,0.0
271.87,101122.13,101277.55,-157504.71,1770.12,0.61767578125,1.0,123061.38,0.0
271.99,101124.82,101281.04,-153784.54,1775.18,0.6182861328125,1.0,122859.38,0.0
272.11,101127.49,101284.61,-150024.3,1780.25,0.618865966796875,1.0,122657.38,0.0
272.23,101129.71,101287.67,-146859.73,1784.47,0.619384765625,1.0,122489.05,0.0
272.33,101132.35,101291.42,-143024.45,1789.55,0.6199951171875,1.0,122287.05,0.0
272.46,101134.97,101295.28,-139147.33,1794.64,0.620635986328125,1.0,122085.04,0.0
272.57,101137.59,101299.25,-135227.73,1799.74,0.621246337890625,1.0,121883.04,0.0
272.69,101139.75,101302.66,-131928.46,1804.0,0.621795654296875,1.0,121714.7,0.0
272.79,101142.34,101306.86,-127929.23,1809.11,0.6224365234375,1.0,121512.7,0.0
272.91,101144.91,101311.19,-123885.6,1814.23,0.62310791015625,1.0,121310.7,0.0
273.03,101147.47,101315.68,-119796.86,1819.36,0.623809814453125,1.0,121108.7,0.0
273.15,101150.01,101320.32,-115662.3,1824.5,0.624542236328125,1.0,120906.7,0.0
273.27,101152.55,101325.14,-111481.19,1829.65,0.625274658203125,1.0,120704.7,0.0
273.39,101155.07,101330.14,-107252.77,1834.81,0.6259765625,1.0,120502.7,0.0
273.51,101157.58,101335.34,-102976.29,1839.97,0.626678466796875,1.0,120300.7,0.0
273.63,101159.66,101339.84,-99375.28,1844.29,0.627197265625,1.0,120132.37,0.0
